ListedCoID,SecurityID,Symbol,ShortName,EndDate,IndustryName,IndustryCode,RegisterAddress,OfficeAddress,Zipcode,Secretary,SecretaryTel,SecretaryFax,SecretaryEmail,SecurityConsultant,SocialCreditCode,Sigchange,Lng,Lat,ISIN,FullName,LegalRepresentative,EstablishDate,Crcd,RegisterCapital,Website,BusinessScope
103616,201000003384 ,300107,建新股份,2017-12-31,化学原料及化学制品制造业,C26,河北省沧州市临港化工园区(中捷农场),河北省沧州市清池南大道建新大厦8楼,061000,彭建民,0317-3598366,0317-3598366,cxw@jianxinchemical.com,刘强,911309007502944073,报告期内公司无收购及出售资产、吸收合并事项,116.8617166,38.30830406,CNE100000SS9,河北建新化工股份有限公司,朱守琛,2003-06-27 00:00:00.,,546728522.00 ,www.jianxinchemical.com,"生产销售间氨基苯酚、氯乙烷、溴丁烷、间苯三酚(在安全生产许可证有效期内经营);生产销售间氨基苯磺酸、间羟基-N.N-二乙基苯胺、苯胺-2.5-双磺酸单钠盐、2-苯氨基-3-甲基-6-二乙基荧烷(ODB-1)、2-苯氨基-3-甲基-6-二丁基荧烷(ODB-2)、4,4'-二氯二苯砜、4,4'-二氨基二苯砜、3,3'-二氨基二苯砜、环氧树脂及其固化剂、有机中间体(危险化学品除外)。经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)**。"
103617,201000003384 ,300108,吉药控股,2017-12-31,医药制造业,C27,吉林省通化市二道江区铁厂镇,吉林省吉林省梅河口市环城北路6号,135000,张亮,0435-3752903,0435-3751886,zhangliang@thslhg.com,王衍,91220501244584110P,报告期内公司无收购及出售资产、吸收合并事项,41.7288426,126.19924,CNE100000ST7,吉药控股股份有限公司,孙军,2000-01-27 00:00:00.,,666014674.00 ,www.thslhg.com,"控股公司服务;实业投资控股、投资信息咨询(不得从事集资、贷款、理财、吸储等业务);医药企业受托管理及资产重组;医药技术信息咨询、医药科技成果转让;物流服务;社会经济信息咨询(不含金融、证券、期货投资管理咨询及中介);企业管理信息咨询;会议服务。(依法须经批准的项目,经相关部门批准后方可开展经营活动)"
103618,201000003384 ,300109,新开源,2017-12-31,化学原料及化学制品制造业,C26,河南省焦作市博爱县文化路(东段)1888号,河南省焦作市博爱县文化路(东段)1888号,454450,王实刚,010-52049177,010-52049176,wangshigang@nkygroup.cn,邢小亮,9141080074921334XW,报告期内公司无收购及出售资产、吸收合并事项,113.1088766,35.18059293,CNE100000SV3,博爱新开源医疗科技集团股份有限公司,方华生,2003-03-13 00:00:00.,,169732261.00 ,www.nkygroup.cn,"生产:药用辅料、原料药(聚维酮碘)、粘合剂、食品添加剂(不溶性聚乙烯聚吡咯烷酮);聚乙烯吡咯烷酮系列产品、乙烯基甲醚/马来酸酐聚合物(工业级,按照许可证核定的有效期限经营);医疗技术开发、转让咨询服务。经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务,但国家限定公司经营或禁止进出口的商品及技术除外。"
103656,201000003384 ,300110,华仁药业,2017-12-31,医药制造业,C27,山东省青岛市高科技工业园株洲路187号,山东省青岛市高科技工业园株洲路187号,266101,吴聪,0532-88701303,0532-88702625,huaren@qdhuaren.com,蔡艳艳,91370200706426601X,"出售重大资产情况:交易对方:广州玻思韬控释药业有限公司;被出售资产:缬沙坦片剂及缬沙坦氢氯噻嗪复方片剂;出售日:2017年06月27日;交易价格(万元):1,594.03;本期初起至出售日该资产为上市公司贡献的净利润(万元):0;出售对公司的影响:有利于公司合理布局优势资源,聚焦重点产品的研发和销售,符合公司的长远发展利益;资产出售为上市公司贡献的净利润占净利润总额的比例:0.00%;资产出售定价原则:按照市场询价后协商一致;是否为关联交易:否;与交易对方的关联关系(适用关联交易情形):不存在关联关系;所涉及的资产产权是否已全部过户:否;所涉及的债权债务是否已全部转移:否;是否按计划如期实施,如未按计划实施,应当说明原因及公司已采取的措施:是;披露日期:2017年06月29日;披露索引:巨潮资讯网;公告编号:2017-043",120.439677,36.13302308,CNE100000SW1,华仁药业股份有限公司,周强,2001-08-23 00:00:00.,,986105137.00 ,www.qdhuaren.com,"大容量注射剂(含抗肿瘤药)、冲洗剂生产;进出口业务(按青外经贸外贸字【2002】58号批准证书经营范围)开发、生产新型医药包装材料,销售自产产品;生产:III类手术室、急救室、诊疗室设备及器具(6854)、III类体外循环及血液处理设备(6845)、III类植入材料及人工器官(6846)、III类医用光学器具、仪器及内窥镜设备(6822)(药品生产许可证,医疗器械生产许可证有效期限以许可证为准)。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。公司主要产品:非PVC软包装的普通型输液和治疗型输液。"
103765,201000003384 ,300111,向日葵,2017-12-31,计算机、通信和其他电子设备制造业,C39,浙江省绍兴市袍江工业区三江路,浙江省绍兴市袍江工业区三江路,312071,李岚,0575-88919159,0575-88919159,michelle.li@sunowe.com,,9133000077191496X7,报告期内公司无收购及出售资产、吸收合并事项,30.11029918,120.6427147,CNE100000SX9,浙江向日葵光能科技股份有限公司,俞相明,2009-05-31 00:00:00.,,1119800000.00 ,www.sunowe.com,"太阳能电池片及电池组件的生产、销售,太阳能光伏电站的建设及运营。"
103766,201000003384 ,300112,万讯自控,2017-12-31,仪器仪表制造业,C40,广东省深圳市南山区高新技术产业园北区三号路万讯自控大楼1-6层,广东省深圳市南山区高新技术产业园北区三号路万讯自控大楼1-6层,518057,董慧宇,0755-86250365,0755-86250389-10,donghuiyu@maxonic.com.cn,,9144030061888635X4,报告期内公司无收购及出售资产、吸收合并事项,113.9423705,22.55527824,CNE100000SY7,深圳万讯自控股份有限公司,傅宇晨,2009-01-04 00:00:00.,,285777080.00 ,www.maxonic.com.cn,"生产经营自动化仪器仪表、数控系统及加工中心、计算机软件、自动化工程。经营进出口业务(法律法规禁止的项目除外,限制的项目且须取得许可后方可经营)。主要产品或提供的劳务:电动执行器、控制阀、流量计、信号调理仪表、物液位仪表、阀门定位器、楼宇执行器、电量变送器及其他仪器仪表。"
103767,201000003384 ,300113,顺网科技,2017-12-31,互联网和相关服务,I64,浙江省杭州市文一西路75号3号楼,浙江省杭州市西湖区文一西路857号智慧产业创业园A座,310012,蔡祝平,0571-89712215,0571-87397837,DSH@shunwang.com,蔡颖,91330000776617307P,"出售重大股权情况:交易对方:号百控股股份有限公司;被出售股权:炫彩互动网络科技有限公司股权;出售日:2017年02月24日;交易价格(万元):25,810.71;本期初起至出售日该股权为上市公司贡献的净利润(万元):223.95;出售对公司的影响:出售该项股权资产不会对公司的业务连续性、管理层稳定性产生不利影响;股权出售为上市公司贡献的净利润占净利润总额的比例:2.73%;股权出售定价原则:经双方友好协商一致;是否为关联交易:否;与交易对方的关联关系:无;所涉及的股权是否已全部过户:是;是否按计划如期实施,如未按计划实施,应当说明原因及公司已采取的措施:是;披露日期:2016年07月30日;披露索引:巨潮资讯网,公告编号2016-064",30.28650757,120.1139826,CNE100000SZ4,杭州顺网科技股份有限公司,华勇,2005-07-11 00:00:00.,,694035436.00 ,www.shunwang.com,"经营第二类增值电信业务(范围详见有效《中华人民共和国增值电信业务经营许可证》);利用互联网经营游戏产品(范围详见《网络文化经营许可证》)。计算机软件的技术开发、咨询、成果转让,计算机系统集成,培训服务、设计、制作、发布国内广告;通信设备、电子元器件、计算机及配件、网络设备的销售。(依法须经批准的项目,经相关部门批准后方可开展经营活动)主要产品和服务:本公司主要从事针对网吧渠道的互联网娱乐平台以及网吧管理和计费系统的设计、开发和销售;同时利用网吧管理和计费系统所形成的媒体传播效应及所覆盖的网民用户资源,提供网络广告及推广服务和互联网增值服务等服务;本公司通过“91Y游戏中心”平台向PC终端用户提供游戏服务;本公司为党政机关、军队、军工科研院所、金融证券及其他行业用户提供涵盖信息安全产品、集成以及咨询服务等完整信息安全建设解决方案,能够为客户提供从售前、售中到售后的全程维护服务与技术支持;本公司承办大型行业会展,提供展览展示及相关服务。"
103768,201000003384 ,300114,中航电测,2017-12-31,计算机、通信和其他电子设备制造业,C39,陕西省汉中市经济开发区北区鑫源路,陕西省西安市高新技术产业开发区西部大道166号,710119,纪刚,029-61807799,029-61807022,jigang@zemic.com.cn,余康,91610000745016111K,报告期内公司无收购及出售资产、吸收合并事项,108.8152534,34.172023,CNE100000T08,中航电测仪器股份有限公司,康学军,2002-12-25 00:00:00.,,590760499.00 ,www.zemic.com.cn,应变计、传感器、电子衡器、精密电阻及其他电子元器件、交通运输检测设备、测量与自动控制设备、仪器仪表及软件系统、电磁阀及精密微流体控制元器件、人造宝石及其制品、航空仪器仪表及测试设备、五金交化产品、金属材料及制品的制造、销售与技术服务;与上述业务相关的技术开发、信息咨询和工程服务。
103546,201000003384 ,300115,长盈精密,2017-12-31,计算机、通信和其他电子设备制造业,C39,广东省深圳市宝安区福永镇桥头富桥工业三区3号厂,广东省深圳市宝安区福永镇桥头富桥工业三区11栋,518103,胡宇龙,0755-27347334-8068,0755-29912057,IR@ewpt.cn,陶静,9144030072988519X9,报告期内公司无收购及出售资产、吸收合并事项,22.68719729,113.8132876,CNE100000T40,深圳市长盈精密技术股份有限公司,陈奇星,2001-07-17 00:00:00.,,909070741.00 ,www.ewpt.cn,生产、销售、开发连接器件、精密五金件、精密接插件(以上不含国家限制项目)及自营进出口业务(按深贸管登证字第2004-0433号文经营)。
102756,201000003384 ,300116,坚瑞沃能,2017-12-31,电气机械及器材制造业,C38,陕西省西安市高新区科技二路65号6幢10701房,陕西省西安市高新区科技二路65号6幢10701房,710075,李军,029-88332970-8060,029-88332680,stock@xajr.com,魏海明,91610000773821038P,"出售重大股权情况:交易对方:自然人邓进、安沛;被出售股权:坚瑞永安安全系统工程有限公司(以下简称“坚瑞永安”)100%股权;出售日:2017年08月24日;交易价格(万元):6,910;出售对公司的影响:出售此项资产不影响公司业务的连续性、管理层的稳定性,出售此项资产对本报告期内公司净利润额的影响为-2665019.53元;股权出售定价原则:以经瑞华会计师事务所(特殊普通合伙)审计并出具的审计报告净资产为依据进行作价;是否为关联交易:否;与交易对方的关联关系:不适用;所涉及的股权是否已全部过户:是;是否按计划如期实施,如未按计划实施,应当说明原因及公司已采取的措施:是;披露日期:2017年08月24日;披露索引:巨潮资讯网http://www.cninfo.com.cn《陕西坚瑞消防股份有限公司关于转让全资子公司全部股权并向其转让债权的公告》(公告编号:2017-091)",34.2258337,108.8847389,CNE100000T57,陕西坚瑞沃能股份有限公司,李瑶,2005-04-30 00:00:00.,,2432524564.00 ,www.xajr.com,"气溶胶自动灭火装置、化工产品(易制毒、危险、监控化学品除外)、纳米材料的开发、生产与销售;消防工程系统、楼宇自动化控制系统的设计、安装;消防设备的维修、保养;火灾自动报警及联动控制系统、电气火灾监控系统、消防器材及设备的研发、生产、销售、维护、保养;七氟丙烷气体灭火系统、IG541气体灭火系统、干粉灭火装置的研发、生产与销售;消防技术咨询服务;自营和代理各类商品和技术的进出口业务(国家限定或禁止公司经营的商品和技术除外);本企业的来料加工和“三来一补”业务;采购销售汽车零部件、电动车零部件、车用装饰材料、汽车模具及其相关附件、汽车电子装置(不含国家专营、专控、专卖商品);采购销售动力电池相关原材料、电极电控相关零部件;乘用车辆、物流车辆、工程机械、各类机电设备、电子设备及零部件、电子电气件的采购销售;与上述项目有关的技术咨询、技术服务;自由物业租赁业务(依法须经批准的项目,经相关部门批准后方可开展经营活动)"
