ListedCoID,SecurityID,Symbol,ShortName,EndDate,IndustryName,IndustryCode,RegisterAddress,OfficeAddress,Zipcode,Secretary,SecretaryTel,SecretaryFax,SecretaryEmail,SecurityConsultant,SocialCreditCode,Lng,Lat,ISIN,FullName,LegalRepresentative,EstablishDate,Crcd,RegisterCapital
101606,2.01E+11,638,S*ST 中辽,2007/12/31,综合,S90,沈阳市和平区中华路126号,沈阳市和平区中华路126号,110001,吴冠蕾,024-23271655,024-23271881,clic24@126.com,段亚玲,,123.4065649,41.79005061,CNE0000008Y5,中国辽宁国际合作(集团)股份有限公司,董荣生,1993/5/1 0:00,,154700000
101688,2.01E+11,639,金德发展,2007/12/31,金属制品业,C33,湖南省株洲市车站路1号,株洲市天元区株洲大道333号株洲金德工业园,412007,陈筱萍,0733-2933333-3231,0733-2867121,xpch@china.com,黄向群,,113.1104371,27.83779818,CNE000000008,湖南金德发展股份有限公司,张澎,1987/1/22 0:00,,72864935
101691,2.01E+11,650,ST 仁和,2007/12/31,医药制造业,C27,九江市九龙街龙翔国贸大厦,九江市九龙街龙翔国贸大厦,332000,殷春旺,0792-2199105,0792-2199101,jjycw@sina.com,,,115.9814589,29.71929854,CNE000000NF8,仁和药业股份有限公司,梅强,1996/12/2 0:00,,220110242
101713,2.01E+11,651,格力电器,2007/12/31,电气机械及器材制造业,C38,广东省珠海市前山金鸡西路,广东省珠海市前山金鸡西路,519070,刘兴浩,"0756-8668416,8614883-2416","0756-8622581,8614998",gree0651@gree.com.cn,叶永青,,113.4996186,22.23516218,CNE0000001D4,珠海格力电器股份有限公司,朱江洪,1989/12/13 0:00,,834930000
101714,2.01E+11,652,泰达股份,2007/12/31,装卸搬运和运输代理业,G58,天津开发区第三大街16号,天津市河东区十一经路81号天星河畔广场15层,300171,谢剑琳,"022-24138796,24138115-536","022-24138796,24382278",dm@tedastock.com,尚志,91120000103069967Y,117.2222415,39.1194407,CNE0000005D5,天津泰达股份有限公司,刘惠文,1992/12/8 0:00,,1053981323
101820,2.01E+11,655,金岭矿业,2007/12/31,非金属矿物制品业,C30,山东省淄博市张店区中埠镇,山东省淄博市张店区中埠镇,255081,王新,0533-3088888,0533-3089666,,杨瑞山,,118.1869012,36.84284368,CNE000000131,山东金岭矿业股份有限公司,张相军,1989/4/4 0:00,,321254374
101821,2.01E+11,656,ST 东源,2007/12/31,黑色金属冶炼及压延加工业,C31,重庆市江北区建新南路16号,重庆市北部新区高新园星光大道68号天王星商务大厦C座5楼,401120,牟德学,023-67033765,023-67033765,0656@sohu.com,熊晓笛,,106.5091006,29.6155344,CNE000000073,重庆东源产业发展股份有限公司,邓惠明,1987/3/20 0:00,,250041847
101822,2.01E+11,657,中钨高新,2007/12/31,有色金属冶炼及压延加工业,C32,海南省海口市龙昆北路2号珠江广场帝都大厦18楼,长沙经济技术开发区开元大道17号开源鑫城大酒店19楼,410100,万长根,0731-4650990,0731-4650800,jinhaiZQ@public.hk.hi.cn,周丽萍,91460000284077092F,113.0827814,28.24715058,CNE0000006M4,中钨高新材料股份有限公司,杨伯华,1993/3/18 0:00,,222574620
101702,2.01E+11,659,珠海中富,2007/12/31,橡胶和塑料制品业,C29,广东省珠海市香洲区湾仔南湾南路6002号,广东省珠海市香洲区湾仔南湾南路6002号,519030,陈立上,"0756-8821350,3837333","0756-8812870,8821103",ZFZJB@zhongfu.com.cn,,,113.5317642,22.20265261,CNE0000000C8,珠海中富实业股份有限公司,"管文浩(Kuan,Roy)",1988/3/1 0:00,,688295600
102308,2.01E+11,661,长春高新,2007/12/31,医药制造业,C27,长春市同志街2400号,长春市同志街2400号火炬大厦5层,130021,周伟群,0431-85666367,0431-85675390,cchn000661@sohu.com,"焦敏,刘思",91220101243899305A,125.3184521,43.86770837,CNE0000007J8,长春高新技术产业(集团)股份有限公司,杨占民,1993/6/10 0:00,,131326570
102330,2.01E+11,662,索芙特,2007/12/31,综合,S90,广西梧州市新兴二路137号,广西梧州市新兴二路137号,543002,李博,"0774-3863880,3863686",0774-3863582,kondacos@public.glptt.gx.cn;redsunsec@163.com,李江枫,91450400198229854U,111.2715189,23.4839391,CNE0000006N2,索芙特股份有限公司,梁国坚,1993/2/4 0:00,,239991000
107890,2.01E+11,663,永安林业,2007/12/31,林业,A02,福建省永安市燕江东路819号,福建省永安市燕江东路819号,366000,谢红,0598-3600083,0598-3633415,stock@yonglin.com,黄荣,,117.3729512,25.97726179,CNE000000CS4,福建省永安林业(集团)股份有限公司,吴景贤,1994/1/6 0:00,,202760280
102312,2.01E+11,665,武汉塑料,2007/12/31,橡胶和塑料制品业,C29,武汉经济技术开发区工业区,武汉经济技术开发区沌阳大道156号武塑工业园1号楼,430056,丁艳峰,027-59405215,027-59405210,dyf@whsloa.com,王琳,9.14E+17,114.1686807,30.48200837,CNE0000000W6,武汉塑料工业集团股份有限公司,徐亦平,1988/11/1 0:00,,177488586
102053,2.01E+11,666,经纬纺机,2007/12/31,专用设备制造业,C35,中华人民共和国北京市北京经济技术开发区永昌中路8号,中华人民共和国北京市朝阳区亮马桥路39号第一上海中心七层,100125,叶雪华,010-84534078-8188,010-84534135,yxh@jwgf.com,裘琳,91110000110052522M,116.4741851,39.9537528,CNE000000JN0,经纬纺织机械股份有限公司,刘海涛,1995/8/15 0:00,350,603800000
101592,2.01E+11,667,名流置业,2007/12/31,房地产业,K70,昆明市国防路129号恒安写字楼五楼,武汉市武昌区东湖路10号水果湖广场A座5楼,430071,冯娴,010-87582513,010-87581534,mingliubj@vip.sina.com;mingliuyn@vip.sina.com,李瑞琦,9153000021665904XL,114.3442254,30.54841626,CNE0000001B8,名流置业集团股份有限公司,刘道明,1989/3/11 0:00,,765273112
101593,2.01E+11,668,武汉石油,2007/12/31,零售业,F52,湖北省武汉市万松小区18栋,湖北省武汉市万松小区18栋,430022,蒙弘,027-85789713,027-85757897,ZQB888@263.net,,,114.2678555,30.59298592,CNE0000000Q8,中国石化武汉石油(集团)股份有限公司,陈火军,1988/9/2 0:00,,146841890
101594,2.01E+11,669,领先科技,2007/12/31,计算机、通信和其他电子设备制造业,C39,吉林省吉林市高新技术开发区C区26号楼,吉林省吉林市高新区恒山西路104号,132013,焦玉文,0432-4569477,0432-4569465,jyw000669@163.com,,,126.5498999,43.82082111,CNE000000693,吉林领先科技发展股份有限公司,李建新,1992/12/25 0:00,,61670000
101618,2.01E+11,670,S*ST 天发,2007/12/31,零售业,F52,荆州市江汉路106号天发大厦,上海市长宁区天山西路799号北大青鸟产业园六楼,200335,张进斌,021-52197189,021－52171883,jzc1976@hotmail.com,金志成,,121.3538695,31.21834111,CNE0000000V8,天发石油股份有限公司,陈炎表,1989/5/1 0:00,,272209120
101619,2.01E+11,671,阳光发展,2007/12/31,综合,S90,福建省福州经济技术开发区星发路8号,福建省福州市古田路56号名流大厦22层,350005,廖剑锋,"0591-83353145,88089227","0591-88089227,83377141",liaojf@sunshine-intl.com,,,119.3127916,26.07660426,CNE000000206,福建阳光实业发展股份有限公司,林腾蛟,1991/8/2 0:00,,95173092
101812,2.01E+11,672,铜城集团,2007/12/31,零售业,F52,白银市白银区五一街8号,白银市白银区五一街8号铜城商厦四楼,730900,陈亮,0943-8223409,0943-8223409,tchdadi@sina.com,谷玉池,9.16E+17,104.1702988,36.54655557,CNE0000004Q0,白银铜城商厦(集团)股份有限公司,陈亮,1992/9/30 0:00,,215471747
101716,2.01E+11,673,*ST 大水,2007/12/31,非金属矿物制品业,C30,山西省大同市口泉,山西省大同市矿区五法路一号,37001,刘刚,"0352-5332400,5332623",0352-5332623,dtsnzqb@126.com,陈雁峰,91140000602168003F,113.1774362,40.03705139,CNE000000NT9,大同水泥股份有限公司,王建辉,1997/1/17 0:00,,208080000
101737,2.01E+11,676,思达高科,2007/12/31,仪器仪表制造业,C40,中国河南郑州高新技术产业开发区金梭路38号,郑州市经三路北段26号思达数码大厦16楼,450008,王西林,"0371-65793200,65793081",0371-65793089,wxl0676@sohu.com;ZQB@hnstar.com,薛俊霞,91410000170000388E,113.6921685,34.78037562,CNE000000NN2,河南思达高科技股份有限公司,刘双河,1996/12/16 0:00,,314586699
101738,2.01E+11,677,山东海龙,2007/12/31,化学纤维制造业,C28,山东省潍坊市寒亭区海龙路555号,山东省潍坊市寒亭区海龙路555号,261100,辛青,0536-2275007,0536-7252140,HelonCompany@126.com,,,119.186097,36.77423542,CNE0000000J3,山东海龙股份有限公司,逄奉建,1988/12/28 0:00,,431988974
101739,2.01E+11,678,襄阳轴承,2007/12/31,铁路、船舶、航空航天和其它运输设备制造业,C37,湖北省襄樊市襄城区檀溪路222号,湖北省襄樊市襄城区檀溪路222号,441021,廖永高,0710-3577209,0710-3564019,zqb@zxy.com.cn,谢继军,,112.1025166,31.99934847,CNE0000008Z2,襄阳汽车轴承股份有限公司,高少兵,1993/5/6 0:00,,301079797
107559,2.01E+11,679,大连友谊,2007/12/31,零售业,F52,辽宁省大连市中山区七一街1号,辽宁省大连市中山区七一街1号,116001,孙秋荣,0411-82691471,0411-82650892,dfsc@mail.dlptt.ln.cn,王士民,9121020011831278X6,121.6450641,38.92275574,CNE0000008C1,大连友谊(集团)股份有限公司,田益群,1993/5/8 0:00,,237600000
101637,2.01E+11,680,山推股份,2007/12/31,专用设备制造业,C35,山东省济宁市太白楼东路58号,山东省济宁市太白楼东路58号,272035,王强,0537-2909616,0537-2315986,wangq@shantui.com,毕玉欣,9.14E+17,116.6017538,35.40675879,CNE000000KZ2,山推工程机械股份有限公司,董平,1993/10/8 0:00,,692520192
101638,2.01E+11,681,ST 远东,2007/12/31,纺织服装、服饰业,C18,江苏省常州市清潭荆川南路,江苏省常州市新北区岷江路1号,213022,李政卮,0519－85130681,0519－85132666,ss000681@163.com,,91320400608117856C,119.9727022,31.82403287,CNE000000BW8,远东实业股份有限公司,宋军,1993/12/28 0:00,,198750000
101639,2.01E+11,682,东方电子,2007/12/31,互联网和相关服务,I64,烟台市芝罘区机场路2号,烟台市芝罘区机场路2号,264000,王清刚,0535-6582228,0535-6582228,zhengquan@dongfang-china.com,张俊杰,,121.3708761,37.52149752,CNE0000006P7,烟台东方电子信息产业股份有限公司,丁振华,1994/2/9 0:00,,978163195
101777,2.01E+11,683,远兴能源,2007/12/31,化学原料及化学制品制造业,C26,内蒙古鄂尔多斯市东胜区鄂尔多斯西街6号,内蒙古鄂尔多斯市东胜区鄂尔多斯西街6号,17000,苗慧,0477-8539874,0477-8521747,yxtrj@yh-group.com.cn,华阳,91150000114124036R,109.9984648,39.81128148,CNE000000P20,内蒙古远兴能源股份有限公司,戴连荣,1997/1/23 0:00,,469000000
102340,2.01E+11,685,公用科技,2007/12/31,公共设施管理业,N78,广东省中山市兴中道18号财兴大厦三楼,广东省中山市兴中道18号财兴大厦三楼,528403,梁穆春,0760-8380018,0760-8380000,lmc@zpus000685.net,,,113.3902029,22.5138979,CNE0000006B7,中山公用科技股份有限公司,郑钟强,1992/12/26 0:00,,225423000
102333,2.01E+11,686,东北证券,2007/12/31,资本市场服务,J67,长春市自由大路1138号,长春市自由大路1138号,130021,徐冰,0431-85096668,0431-85604083,xub@nesc.cn,刘雪山,,125.3224851,43.86380802,CNE0000004H9,东北证券股份有限公司,矫正中,1993/8/20 0:00,,581193135
102334,2.01E+11,687,保定天鹅,2007/12/31,化学纤维制造业,C28,保定市新市区盛兴西路1369号,保定市新市区盛兴西路1369号,71055,李斌,0312-3322326,0312-3131755,SWANZJB@heinfo.net,张春岭,9113000010436487XC,115.4367763,38.88720014,CNE000000P38,保定天鹅股份有限公司,王东兴,1997/2/1 0:00,,320800000
102335,2.01E+11,688,朝华集团,2007/12/31,软件和信息技术服务业,I65,重庆市涪陵区江东群沱子街31号,重庆市北部新区人和汪家桥新村119号天宇大酒店六楼603室,408003,熊为民,023-67316603,023-67316603,weimingxiong1999@hotmail.com,方燕,,106.5221973,29.61651577,CNE0000003F5,朝华科技(集团)股份有限公司,史建华,1989/4/20 0:00,,348210999
101495,2.01E+11,690,宝新能源,2007/12/31,电力、热力生产和供应业,D44,广东省梅县华侨城香港花园香港大道宝丽华综合大楼,广东省梅县华侨城香港花园香港大道宝丽华综合大楼;广州市天河北路中信广场61楼01-03号,514788,熊定鑫,"0753-2511298,020-38773338","0753-2511398,020-38770958",bxnygd@yahoo.com.cn,,,113.2643446,23.12907658,CNE000000P12,广东宝丽华新能源股份有限公司,宁远喜,1997/1/20 0:00,,751530000
10776,2.01E+11,691,ST 寰岛,2007/12/31,综合,S90,海南省海口市人民大道25号,海南省海口市金贸中路一号半山花园1768室,570125,王艳,0898-68528293,0898-68528695,hdsy@hq.cninfo.net,王海玲,,110.3103194,20.02355851,CNE000000628,海南寰岛实业股份有限公司,陈勇,1992/11/21 0:00,,323270000
10777,2.01E+11,692,*ST 惠天,2007/12/31,电力、热力生产和供应业,D44,沈阳市沈河区热闹路47号,沈阳市沈河区热闹路47号,110014,李俊山,024-22939691,024-22939480,ljs0519@126.com,刘斌,,123.4441333,41.78790125,CNE0000007K6,沈阳惠天热电股份有限公司,孙杰,1993/12/28 0:00,,266416488
10877,2.01E+11,693,S*ST 聚友,2007/12/31,软件和信息技术服务业,I65,成都海峡两岸科技开发园科技创新中心,成都市上升街72号8楼,610015,陈健,028-86758751,028-86758331,liwanfang@ufg.com.cn,,,104.066958,30.66668222,CNE0000001R4,成都聚友网络股份有限公司,陈健,1993/12/31 0:00,,192693908
10878,2.01E+11,695,滨海能源,2007/12/31,化学原料及化学制品制造业,C26,天津开发区第十一大街27号,天津开发区第十一大街27号,300457,王凯,022-66202230,022-66202232,st695@eyou.com,,,117.7125676,39.07333456,CNE0000005C7,天津滨海能源发展股份有限公司,张继光,1992/10/20 0:00,,222147539
10879,2.01E+11,697,咸阳偏转,2007/12/31,计算机、通信和其他电子设备制造业,C39,陕西省咸阳市渭阳西路七十号,陕西省咸阳市渭阳西路七十号,712021,赵卫军,029-33628567,029-33628885,wjzhao@pianzhuan.com.cn,赵兵,9.16E+17,108.677571,34.32209581,CNE000000800,咸阳偏转股份有限公司,池维怀,1993/6/8 0:00,,186612758
101498,2.01E+11,698,沈阳化工,2007/12/31,化学原料及化学制品制造业,C26,辽宁省沈阳市经济技术开发区沈大路888号,辽宁省沈阳市铁西区卫工北街46号,110026,杨志国,024-25553506,024-25553060,ss000698@126.com,,9.12E+17,123.3505202,41.80783273,CNE0000002H3,沈阳化工股份有限公司,王大壮,1993/1/1 0:00,,422406560
101516,2.01E+11,700,模塑科技,2007/12/31,汽车制造业,C36,江苏省江阴市周庄镇长青路8号,江苏省江阴市周庄镇长青路8号,214423,许剑,0510-86242802,0510-86242818,jnms@public1.wx.js.cn,,91320000142233627U,120.4247345,31.85126895,CNE0000000N5,江南模塑科技股份有限公司,曹克波,1988/6/27 0:00,,309043600
101517,2.01E+11,701,厦门信达,2007/12/31,零售业,F52,厦门湖里信宏大厦二楼,厦门湖里信宏大厦二楼,361006,范丹,0592-5608098,0592-6021391,board@xindeco.com.cn,,9.14E+17,118.1006612,24.50960023,CNE0000005Y1,厦门信达股份有限公司,周昆山,1992/10/28 0:00,,240250000
101518,2.01E+11,702,正虹科技,2007/12/31,农副食品加工业,C13,湖南省岳阳市屈原管理区营田镇,湖南省岳阳市屈原管理区营田镇,414418,周夏华,0730－5728010,0730－5728011,dms@chinazhjt.com.cn,姜玲,9.14E+17,112.9080848,28.83881794,CNE000000P95,湖南正虹科技发展股份有限公司,吴明夏,1997/3/12 0:00,,266634576
101511,2.01E+11,703,世纪光华,2007/12/31,计算机、通信和其他电子设备制造业,C39,广西壮族自治区北海市北海大道西16号海富大厦第七层G号,河南省郑州市花园路59号邮政大厦20层,450003,王作功,0371-67422266,0371-69356196,guanghua@cbst.com.cn,,,113.6818477,34.7786453,CNE0000001J1,世纪光华科技股份有限公司,郭迎辉,1990/5/8 0:00,,143910000
101512,2.01E+11,705,浙江震元,2007/12/31,批发业,F51,浙江省绍兴市解放北路289号,浙江省绍兴市解放北路289号,312000,黄继明,0575－5144161,0575－5148805,000705@zjzy.com,周黔莉,,120.5810728,30.0042856,CNE0000007L4,浙江震元股份有限公司,宋逸婷,1993/6/14 0:00,,125329360
101513,2.01E+11,707,双环科技,2007/12/31,化学原料及化学制品制造业,C26,湖北省应城市东马坊团结大道26号,湖北省应城市东马坊团结大道26号,432407,张健,0712-3591099,0712-3591099,sh0707@163.com,,,113.7033505,30.91404655,CNE0000007M2,湖北双环科技股份有限公司,刘晓,1993/3/28 0:00,,464145765
101514,2.01E+11,708,大冶特钢,2007/12/31,黑色金属冶炼及压延加工业,C31,湖北省黄石市黄石大道316号,湖北省黄石市黄石大道316号,435001,王培熹,0714-6297373,0714-6297280,dytg0708@163.com,王平国,9142000027175201X4,115.122018,30.20495944,CNE0000008J6,大冶特殊钢股份有限公司,蔡星海,1993/5/18 0:00,,449408480
101515,2.01E+11,709,唐钢股份,2007/12/31,黑色金属冶炼及压延加工业,C31,河北省唐山市滨河路9号,河北省唐山市滨河路9号,63016,张建忠,0315-2701188,0315-2702198,tggf@tangsteel.com,,91130000104759628H,118.2132822,39.64066045,CNE000000H20,唐山钢铁股份有限公司,王义芳,1994/6/29 0:00,,2266296841
101912,2.01E+11,710,天兴仪表,2007/12/31,铁路、船舶、航空航天和其它运输设备制造业,C37,成都高新技术产业开发区,成都外东十陵镇公司办公楼,610106,叶秀松,028-84613721,028-84600581,china0710@163.com,左炯,91510112633134930L,104.1865552,30.64458729,CNE000000PN7,成都天兴仪表股份有限公司,文武,1997/4/14 0:00,,151200000
101913,2.01E+11,711,天伦置业,2007/12/31,房地产业,K70,哈尔滨经济技术开发区,广州市天河路45号天伦大厦25楼,510060,赵润涛,020-38303068,020-38303000,zrt0001@sina.com,,91230000126976973E,113.3132382,23.13449779,CNE0000006Q5,黑龙江天伦置业股份有限公司,张雄,1993/3/31 0:00,,107265600
