ListedCoID,SecurityID,Symbol,ShortName,EndDate,IndustryName,IndustryCode,RegisterAddress,OfficeAddress,Zipcode,Secretary,SecretaryTel,SecretaryFax,SecretaryEmail,SecurityConsultant,SocialCreditCode,Lng,Lat,ISIN,FullName,LegalRepresentative,EstablishDate,Crcd,RegisterCapital,Website
107864,2.01E+11,2638,勤上股份,2017/12/31,电气机械及器材制造业,C38,广东省东莞市常平镇横江厦村,广东省东莞市常平镇横江厦村,523565,马锐,0769-83996285,0769-83756736,ks_dsh@kingsun-china.com,房婉旻,91441900618360497D,113.9930573,22.97472218,CNE1000019F9,东莞勤上光电股份有限公司,陈永洪,1994/11/7 0:00,,1518685574,www.kingsun-china.com
107760,2.01E+11,2639,雪人股份,2017/12/31,通用设备制造业,C34,福建省福州市滨海工业区(松下镇首祉村),福建省福州市长乐区闽江口工业区洞山西路,350200,华耀虹,0591-28513121,0591-28513121,hyh@snowkey.com,,91350000705110322E,119.6018035,25.74361116,CNE1000019H5,福建雪人股份有限公司,林汝捷,2000/3/9 0:00,,674072767,www.snowkey.com
107721,2.01E+11,2640,跨境通,2017/12/31,零售业,F52,山西省太原市建设南路632号,山西省太原市万柏林区滨河西路51号摩天石3#28F,30027,高翔,0351-5270116,0351-5270118,gx@kjtbao.com,张红霞,9.114E+17,112.5875738,37.82454878,CNE1000019L7,跨境通宝电子商务股份有限公司,杨建新,2003/3/7 0:00,,1435110371,www.kjtbao.com
107594,2.01E+11,2641,永高股份,2017/12/31,橡胶和塑料制品业,C29,浙江省台州市黄岩经济开发区埭西路2号,浙江省台州市黄岩区黄椒路555号永高双浦新厂区,318020,陈志国,0576-84277186,0576-84277383,zqb@yonggao.com,任燕清,91330000610003372E,121.3002449,28.66406626,CNE1000019M5,永高股份有限公司,卢震宇,1993/3/19 0:00,,1123200000,www.yonggao.com;www.era.com.cn
107928,2.01E+11,2642,荣之联,2017/12/31,软件和信息技术服务业,I65,北京市海淀区北四环西路56号10层1002-1,北京市朝阳区酒仙桥北路甲10号院106号楼(荣之联大厦),100015,史卫华,010-62602016,010-62602100,ir@ronglian.com,胡影,91110000802062406U,116.5038275,39.98425534,CNE1000019S2,北京荣之联科技股份有限公司,王东辉,2001/3/12 0:00,,661580313,www.ronglian.com
107643,2.01E+11,2643,万润股份,2017/12/31,化学原料及化学制品制造业,C26,山东省烟台市经济技术开发区五指山路11号,山东省烟台市经济技术开发区五指山路11号,264006,王焕杰,0535-6382740,0535-6101018,hjwang@valiant-cn.com,于书敏,9.137E+17,121.2786874,37.53826051,CNE1000019T0,中节能万润股份有限公司,赵凤岐,1995/7/5 0:00,,909133215,www.valiant.cecep.cn
103355,2.01E+11,2644,佛慈制药,2017/12/31,医药制造业,C27,甘肃省兰州市城关区雁滩高新技术开发区,甘肃省兰州市城关区佛慈大街68号,730046,吕芝瑛,0931-8363280,0931-8368945,lvzhiying3619@126.com,安文婷,91620000712762468N,103.8362467,36.0705141,CNE1000019W4,兰州佛慈制药股份有限公司,石爱国,2000/6/28 0:00,,510657000,www.fczy.com
107895,2.01E+11,2645,华宏科技,2017/12/31,专用设备制造业,C35,江苏省江阴市周庄镇澄杨路1118号,江苏省江阴市周庄镇澄杨路1118号,214423,朱大勇,0510-80629685,0510-80629683,hhkj@hhyyjx.com,蒋祖超,9.13202E+17,120.3925977,31.85243426,CNE1000019V6,江苏华宏科技股份有限公司,胡士勇,2004/8/19 0:00,,209445019,www.hhyyjx.net
102156,2.01E+11,2646,青青稞酒,2017/12/31,酒、饮料和精制茶制造业,C15,青海省海东市互助县威远镇西大街6号,青海省海东市互助县威远镇西大街6号,810500,赵洁,"0972-8322971,010-84306345",0972-8322970,zhaojie@qkj.com.cn,王永昌,91630000757421245D,101.9509993,36.83810637,CNE1000019X2,青海互助青稞酒股份有限公司,李银会,2005/1/27 0:00,,450000000,www.qkj.com.cn
107893,2.01E+11,2647,民盛金科,2017/12/31,其他金融业,J69,浙江省诸暨市大唐镇开元东路,北京市朝阳区建国路91号金地中心A座16层,100025,杨凯,010-59208111,010-59208388,yangk@mesonft.com,龙志辉,91330000753974205M,116.4745706,39.90931781,CNE1000019Z7,民盛金科控股股份有限公司,闫伟,1998/7/24 0:00,,373291100,www.mesonft.com
107894,2.01E+11,2648,卫星石化,2017/12/31,化学原料及化学制品制造业,C26,浙江省嘉兴市嘉兴工业园区步焦路,浙江省嘉兴市嘉兴工业园区步焦路,314004,沈晓炜,0573-82229096,0573-82229088,satlpec@weixing.com.cn,陆颖,9133000077826404X2,120.8752998,30.73053402,CNE100001B07,浙江卫星石化股份有限公司,杨卫东,2005/8/3 0:00,,1063710806,www.satlpec.com
102422,2.01E+11,2649,博彦科技,2017/12/31,软件和信息技术服务业,I65,北京市海淀区西北旺东路10号院东区7号楼(博彦科技大厦),北京市海淀区西北旺东路10号院东区7号楼(博彦科技大厦),100193,王斌,010-62980335,010-62980335,IR@beyondsoft.com,,9.111E+17,116.2802711,40.04765423,CNE100001B56,博彦科技股份有限公司,王斌,1995/4/17 0:00,,526242300,www.beyondsoft.com
102451,2.01E+11,2650,加加食品,2017/12/31,食品制造业,C14,湖南省长沙市宁乡县经济技术开发区站前路,湖南省长沙市宁乡县经济开发区三环路与谐园路交汇处,410600,彭杰,0731-81820262,0731-81820215,dm@jiajiagroup.com,姜小娟,9.14301E+17,112.5711286,28.28510532,CNE100001B64,加加食品集团股份有限公司,杨振,1996/8/3 0:00,,1152000000,www.jiajiagroup.com
104155,2.01E+11,2651,利君股份,2017/12/31,专用设备制造业,C35,四川省成都市武侯区武科东二路5号,四川省成都市武侯区武科东二路5号,610045,胡益俊,028-85366263,028-85370138,Hyj5445@163.com,高峰,91510107720312707J,103.9920599,30.63153066,CNE100001B72,成都利君实业股份有限公司,何亚民,1999/11/23 0:00,,1002500000,www.cdleejun.com
102955,2.01E+11,2652,扬子新材,2017/12/31,金属制品业,C33,江苏省苏州市相城区潘阳工业园春丰路88号,江苏省苏州市相城区潘阳工业园春丰路88号,215143,金跃国,0512-68327201,0512-68073999,jyg@yzjnm.com,孙莹琦,91320500744822787J,120.5423095,31.43513663,CNE100001BB9,苏州扬子江新型材料股份有限公司,王晖,2002/11/27 0:00,,512064000,www.yzjnm.com
104062,2.01E+11,2653,海思科,2017/12/31,医药制造业,C27,西藏自治区山南市泽当镇三湘大道17号,西藏自治区山南市泽当镇三湘大道17号,856000,王萌,0893-7834865,0893-7661674,wangm@haisco.com,郭艳,91542200741928586E,91.75971847,29.22909895,CNE100001BC7,海思科医药集团股份有限公司,王俊民,2005/8/26 0:00,,1080270000,www.haisco.com
105117,2.01E+11,2654,万润科技,2017/12/31,计算机、通信和其他电子设备制造业,C39,广东省深圳市光明新区观光路3009号招商局光明科技园A3栋05B3室,广东省深圳市福田区福华路北深圳国际交易广场1812-1816号,518046,邵立伟,0755-33378926,0755-33378925,wanrun@mason-led.com,陈颖,9.14403E+17,114.0620059,22.53638404,CNE100001C48,深圳万润科技股份有限公司,李志江,2002/12/13 0:00,,827787010,www.masonled.com
107663,2.01E+11,2655,共达电声,2017/12/31,计算机、通信和其他电子设备制造业,C39,山东省潍坊市,山东省潍坊市坊子区凤山路68号,261200,王永刚,0536-2283666-259,0536-2283006,gettop@gettopacoustic.com,蔡芳祺,91370700727553239B,119.1824014,36.63990886,CNE100001C55,山东共达电声股份有限公司,谢冠宏,2001/4/10 0:00,,360000000,www.gettopacoustic.com
107602,2.01E+11,2656,摩登大道,2017/12/31,纺织服装、服饰业,C18,广东省广州市黄埔区科学城光谱中路23号,广东省广州市黄埔区科学城光谱中路23号A1栋,510663,李斐,020-87529999,020-37883955,investor@modernavenue.com,彭丽娜,91440101739729668K,113.4631549,23.15718621,CNE100001C63,摩登大道时尚集团股份有限公司,林永飞,2002/7/18 0:00,,445324903,www.modernavenuegroup.com
104816,2.01E+11,2657,中科金财,2017/12/31,软件和信息技术服务业,I65,北京市海淀区学院路39号唯实大厦1006室,北京市海淀区学院路39号唯实大厦1006室,100191,贺岩,010-62309608,010-62309595,zkjc@sinodata.net.cn,李燕,91110000757740123M,116.3535768,39.97901866,CNE100001C71,北京中科金财科技股份有限公司,朱烨东,2003/12/10 0:00,,337576686,www.sinodata.net.cn
107625,2.01E+11,2658,雪迪龙,2017/12/31,仪器仪表制造业,C40,北京市昌平区高新三街3号,北京市昌平区高新三街3号,102206,赵爱学,010-80735666,010-80735777,zqb@chsdl.com,魏鹏娜,91110000802661150M,116.2992734,40.10987613,CNE100001FJ3,北京雪迪龙科技股份有限公司,敖小强,2001/9/24 0:00,,604880320,www.chsdl.com
107525,2.01E+11,2659,中泰桥梁,2017/12/31,土木工程建筑业,E48,北京市海淀区西杉创意园四区2号楼西段一层109,北京市朝阳区安立路30号仰山公园5号楼一层,100101,石瑜,010-59217890,010-59217828,Kaiwen002659@kaiwenedu.com,杨薇,9.132E+17,116.2349667,39.95150782,CNE100001FK1,北京凯文德信教育科技股份有限公司,徐广宇,1999/3/26 0:00,,498566987,www.kaiwenedu.com
107662,2.01E+11,2660,茂硕电源,2017/12/31,计算机、通信和其他电子设备制造业,C39,广东省深圳市南山区松白路关外小白芒桑泰工业园,广东省深圳市南山区西丽松白路1061号茂硕科技园,518055,谢春华,0755-27659888,0755-27659888,chunhua.xie@mosopower.com,朱瑶瑶,91440300786559921G,113.9319206,22.58697492,CNE100001CD3,茂硕电源科技股份有限公司,顾永德,2006/3/27 0:00,,274780458,www.mosopower.com
107900,2.01E+11,2661,克明面业,2017/12/31,食品制造业,C14,湖南省益阳市南县兴盛大道工业园1号,湖南省长沙市雨花区环保科技产业园振华路28号,410116,王勇,0731-89935187,0731-89935152,kemen@kemen.net.cn,陈燕,91430900617162624T,112.3881245,29.35494596,CNE100001CF8,克明面业股份有限公司,陈克明,1997/6/16 0:00,,333556523,www.kemen.cn
107640,2.01E+11,2662,京威股份,2017/12/31,汽车制造业,C36,北京市大兴区魏永路(天堂河段)70号,北京市大兴区魏永路(天堂河段)70号,102609,鲍丽娜,010-60276313,010-60279917,jingwei@beijing-wkw.com,侯丽,91110000738241249C,116.3577709,39.66984212,CNE100001FL9,北京威卡威汽车零部件股份有限公司,李璟瑜,2002/7/3 0:00,,1500000000,www.beijing-wkw.com
107516,2.01E+11,2663,普邦股份,2017/12/31,土木工程建筑业,E48,广东省广州市越秀区寺右新马路南二街一巷14-20号首层,广东省广州市天河区海安路13号财富世纪广场A1幢34楼,510627,马力达,020-87526515,020-87526541,malida@pblandscape.com,刘昕霞,91440101231229718W,113.311672,23.11722501,CNE100001CG6,广州普邦园林股份有限公司,曾伟雄,1995/7/19 0:00,,1795890452,www.pblandscape.com
107517,2.01E+11,2664,长鹰信质,2017/12/31,汽车制造业,C36,浙江省台州市椒江区前所信质路28号,浙江省台州市椒江区前所信质路28号,318016,董真,0576-88931163,0576-88931165,zhen.dong@chinaxinzhi.com,陈世海,91330000148247018R,121.4806907,28.6962199,CNE100001CH4,长鹰信质科技股份有限公司,尹巍,1990/7/14 0:00,,400020000,www.chinaxinzhi.com
107918,2.01E+11,2665,首航节能,2017/12/31,电气机械及器材制造业,C38,北京市大兴区榆顺路2号3号楼208室,北京市丰台区南四环188号总部基地3区20号楼,100070,侯建峰,010-52255555,010-52256633,jfhou@sh-ihw.com,张保源,91110000802226984D,116.2835048,39.8232412,CNE100001CN2,北京首航艾启威节能技术股份有限公司,黄文佳,2001/7/6 0:00,,2538720737,www.sh-ihw.com
107700,2.01E+11,2666,德联集团,2017/12/31,化学原料及化学制品制造业,C26,广东省佛山市南海区小塘狮山新城开发区,广东省佛山市南海区狮山镇松岗虹岭二路386号,528200,刘公直,0757-63220244,0757-63220234,liugongzhi@delian.cn,陶张,91440600279991461Y,113.0499441,23.16275421,CNE100001CP7,广东德联集团股份有限公司,徐咸大,1992/1/24 0:00,,754329268,www.delian.cn
107521,2.01E+11,2667,鞍重股份,2017/12/31,专用设备制造业,C35,辽宁省鞍山市立山区胜利北路900号,辽宁省鞍山市鞍千路294号,114051,周继伟,0412-5213058,0412-5213058,aszk@aszkjqc.com,张锡刚,9.12103E+17,123.0812594,41.11815165,CNE100001CQ5,鞍山重型矿山机器股份有限公司,杨永柱,1994/10/13 0:00,,135960000,www.anheavy.com
107763,2.01E+11,2668,奥马电器,2017/12/31,电气机械及器材制造业,C38,广东省中山市南头镇东福北路54号,广东省中山市南头镇东福北路54号,528427,何石琼,0760-23130225,0760-23137825,homa@homa.cn,周江海,91440000743693119N,113.2918089,22.71723816,CNE100001D05,广东奥马电器股份有限公司,赵国栋,2002/11/1 0:00,,635470225,www.homa.cn
107919,2.01E+11,2669,康达新材,2017/12/31,化学原料及化学制品制造业,C26,上海市奉贤区雷州路169号,上海市奉贤区雷州路169号,201419,沈一涛,021-68918998-8669,021-68916616,kdxc@shkdchem.com,,91310000133501183B,121.5378635,30.83929164,CNE100001D13,上海康达化工新材料股份有限公司,姚其胜,1988/7/14 0:00,,230797101,www.shkdchem.com
107799,2.01E+11,2670,国盛金控,2017/12/31,资本市场服务,J67,广东省佛山市顺德区容桂街道华口昌宝东路13号,广东省深圳市福田区益田路5033号平安金融中心101层,518000,赵岑,0755-88259805,0755-88259805,zqb@guoshengjinkong.com,方胜玲,91440606617655613W,114.0556016,22.53361666,CNE100001D21,国盛金融控股集团股份有限公司,杜力,1995/8/17 0:00,,1497804400,www.guoshengjinkong.com
107589,2.01E+11,2671,龙泉股份,2017/12/31,非金属矿物制品业,C30,山东省淄博市博山区尖山东路36号,山东省淄博市博山区西外环路333号,255200,阎磊,0533-4292288,0533-4291123,longquan_yl@163.com,翟慎琛,91370000724817470X,117.832527,36.50249901,CNE100001D70,山东龙泉管道工程股份有限公司,刘长杰,2000/8/22 0:00,,476582556,www.lqpccp.com
103874,2.01E+11,2672,东江环保,2017/12/31,废弃资源综合利用业,C42,广东省深圳市南山区科技园北区朗山路9号东江环保大楼1楼、3楼、8楼北面、9-12楼,广东省深圳市南山区科技园北区朗山路9号东江环保大楼1楼、3楼、8楼北面、9-12楼,518057,王恬,"0755-88242614,88242612",0755-86676185,ir@dongjiang.com.cn,王娜,91440300715234767U,113.949782,22.55562312,CNE100001D88,东江环保股份有限公司,刘韧,1999/9/16 0:00,,888237102,www.dongjiang.com.cn
107618,2.01E+11,2673,西部证券,2017/12/31,资本市场服务,J67,陕西省西安市新城区东新街319号8幢10000室,陕西省西安市新城区东新街319号8幢10000室,710004,黄斌,029-87406171,029-87406259,huangb@xbmail.com.cn,杨金铎,91610000719782242D,108.9588697,34.2646474,CNE100001D96,西部证券股份有限公司,刘建武,2001/1/9 0:00,,3501839770,www.westsecu.com
10101184,2.01E+11,2674,兴业科技,2017/12/31,皮革、毛皮、羽毛及其制品和制鞋业,C19,福建省晋江市安海第二工业区兴业路1号,福建省晋江市安海第二工业区兴业路1号;福建省晋江市经济开发区安东园园东大道28号,362211,吴美莉,0595-68580886,0595-68580885,wml@xingyeleather.com,张亮,91350000154341545Q,118.4808533,24.71259767,CNE100001DB5,兴业皮革科技股份有限公司,吴华春,1992/12/16 0:00,,302178412,www.xingyeleather.com.cn
107639,2.01E+11,2675,东诚药业,2017/12/31,医药制造业,C27,山东省烟台市经济技术开发区长白山路7号,山东省烟台市经济技术开发区长白山路7号,264006,白星华,0535-6371119,0535-6371119,stock@dcb-group.com,王永辉,91370000705877283D,121.2726463,37.56902576,CNE100001DP5,烟台东诚药业集团股份有限公司,由守谊,1998/12/31 0:00,,703603035,www.dcb-group.com
107645,2.01E+11,2676,顺威股份,2017/12/31,橡胶和塑料制品业,C29,广东省佛山市顺德区高新区(容桂)科苑一路6号,广东省佛山市顺德区高新区(容桂)科苑一路6号,528305,李笛鸣,0757-28385938,0757-28385305,sw002676@vip.163.com,李洪波,91440606617639488M,113.3357858,22.77121813,CNE100001DQ3,广东顺威精密塑料股份有限公司,王宪章,1992/5/8 0:00,,720000000,www.sunwill.com.cn
107635,2.01E+11,2677,浙江美大,2017/12/31,电气机械及器材制造业,C38,浙江省海宁市袁花镇谈桥81号(海宁市东西大道60km),浙江省海宁市袁花镇谈桥81号(海宁市东西大道60km),314416,夏兰,0573-87813679,0573-87813990,xl@meida.com,徐红,9.133E+17,120.7618396,30.45600721,CNE100001DR1,浙江美大实业股份有限公司,夏鼎,2001/12/29 0:00,,646076564,www.meida.com
107629,2.01E+11,2678,珠江钢琴,2017/12/31,文教、工美、体育和娱乐用品制造业,C24,广东省广州市荔湾区花地大道南渔尾西路,广东省广州市荔湾区花地大道南渔尾西路,510388,谭婵,020-81514020,020-81503515,tc@pearlriverpiano.com,,91440101190432444P,113.223813,23.08357391,CNE100001DS9,广州珠江钢琴集团股份有限公司,李建宁,1967/4/22 0:00,,1044861787,www.pearlriverpiano.com
107609,2.01E+11,2679,福建金森,2017/12/31,林业,A02,福建省三明市将乐县水南镇三华南路50号12-15层,福建省三明市将乐县水南镇三华南路50号12-15层,353300,林煜星,0598-2359216,0598-2261199,linyx2013@163.com,,91350000705188269J,117.4813098,26.72054829,CNE100001DX9,福建金森林业股份有限公司,张锦文,1996/4/18 0:00,,138680000,www.jinsenforestry.com
107610,2.01E+11,2680,长生生物,2017/12/31,医药制造业,C27,江苏省连云港市海州开发区秦东门大街1号,吉林省长春市高新开发区越达路1615号,130103,赵春志,0431-81874554,0431-81874554,251930892@qq.com,桂巍,91320700138991134G,125.2542097,43.79935723,CNE100001DY7,长生生物科技股份有限公司,高俊芳,2006/8/11 0:00,,973690378,china.cs-vaccine.com
